"Sample ID","Input","Input Type","Protocol Name","Output","Output Type"
"MBSMPL0020-15-2723","MBSMPL0020-15-2723","sample from organism","dna extraction","3114429 (Extract)","DNA extract"
"MBSMPL0020-15-2724","3114430 (Assay)","Assay","data transformation","3114430 (OTU)","data item"
"MBSMPL0020-15-2724","3114430 (Extract)","DNA extract","dna sequencing","3114430 (Assay)","Assay"
"MBSMPL0020-15-2724","MBSMPL0020-15-2724","sample from organism","dna extraction","3114430 (Extract)","DNA extract"
"MBSMPL0020-15-2725","3114431 (Assay)","Assay","data transformation","3114431 (OTU)","data item"
"MBSMPL0020-15-2725","3114431 (Extract)","DNA extract","dna sequencing","3114431 (Assay)","Assay"
"MBSMPL0020-15-2725","MBSMPL0020-15-2725","sample from organism","dna extraction","3114431 (Extract)","DNA extract"
"MBSMPL0020-15-2726","3114432 (Assay)","Assay","data transformation","3114432 (OTU)","data item"
"MBSMPL0020-15-2726","3114432 (Extract)","DNA extract","dna sequencing","3114432 (Assay)","Assay"
"MBSMPL0020-15-2726","MBSMPL0020-15-2726","sample from organism","dna extraction","3114432 (Extract)","DNA extract"
"MBSMPL0020-15-2727","3114433 (Assay)","Assay","data transformation","3114433 (OTU)","data item"
"MBSMPL0020-15-2727","3114433 (Extract)","DNA extract","dna sequencing","3114433 (Assay)","Assay"
"MBSMPL0020-15-2727","MBSMPL0020-15-2727","sample from organism","dna extraction","3114433 (Extract)","DNA extract"
"MBSMPL0020-15-2728","3114434 (Assay)","Assay","data transformation","3114434 (OTU)","data item"
"MBSMPL0020-15-2728","3114434 (Extract)","DNA extract","dna sequencing","3114434 (Assay)","Assay"
"MBSMPL0020-15-2728","MBSMPL0020-15-2728","sample from organism","dna extraction","3114434 (Extract)","DNA extract"
"MBSMPL0020-15-2729","3114447 (Assay)","Assay","data transformation","3114447 (OTU)","data item"
"MBSMPL0020-15-2729","3114447 (Extract)","DNA extract","dna sequencing","3114447 (Assay)","Assay"
"MBSMPL0020-15-2729","MBSMPL0020-15-2729","sample from organism","dna extraction","3114447 (Extract)","DNA extract"
"MBSMPL0020-15-273","3100353 (Assay)","Assay","data transformation","3100353 (OTU)","data item"
"MBSMPL0020-15-273","3100353 (Extract)","DNA extract","dna sequencing","3100353 (Assay)","Assay"
"MBSMPL0020-15-273","MBSMPL0020-15-273","sample from organism","dna extraction","3100353 (Extract)","DNA extract"
"MBSMPL0020-15-2730","3114448 (Assay)","Assay","data transformation","3114448 (OTU)","data item"
"MBSMPL0020-15-2730","3114448 (Extract)","DNA extract","dna sequencing","3114448 (Assay)","Assay"
"MBSMPL0020-15-2730","MBSMPL0020-15-2730","sample from organism","dna extraction","3114448 (Extract)","DNA extract"
"MBSMPL0020-15-2731","3114449 (Assay)","Assay","data transformation","3114449 (OTU)","data item"
"MBSMPL0020-15-2731","3114449 (Extract)","DNA extract","dna sequencing","3114449 (Assay)","Assay"
"MBSMPL0020-15-2731","MBSMPL0020-15-2731","sample from organism","dna extraction","3114449 (Extract)","DNA extract"
"MBSMPL0020-15-2732","3114450 (Assay)","Assay","data transformation","3114450 (OTU)","data item"
"MBSMPL0020-15-2732","3114450 (Extract)","DNA extract","dna sequencing","3114450 (Assay)","Assay"
"MBSMPL0020-15-2732","MBSMPL0020-15-2732","sample from organism","dna extraction","3114450 (Extract)","DNA extract"
"MBSMPL0020-15-2733","3114451 (Assay)","Assay","data transformation","3114451 (OTU)","data item"
"MBSMPL0020-15-2733","3114451 (Extract)","DNA extract","dna sequencing","3114451 (Assay)","Assay"
"MBSMPL0020-15-2733","MBSMPL0020-15-2733","sample from organism","dna extraction","3114451 (Extract)","DNA extract"
"MBSMPL0020-15-2734","3114452 (Assay)","Assay","data transformation","3114452 (OTU)","data item"
"MBSMPL0020-15-2734","3114452 (Extract)","DNA extract","dna sequencing","3114452 (Assay)","Assay"
"MBSMPL0020-15-2734","MBSMPL0020-15-2734","sample from organism","dna extraction","3114452 (Extract)","DNA extract"
"MBSMPL0020-15-2735","3114486 (Assay)","Assay","data transformation","3114486 (OTU)","data item"
"MBSMPL0020-15-2735","3114486 (Extract)","DNA extract","dna sequencing","3114486 (Assay)","Assay"
"MBSMPL0020-15-2735","MBSMPL0020-15-2735","sample from organism","dna extraction","3114486 (Extract)","DNA extract"
"MBSMPL0020-15-2736","3114487 (Assay)","Assay","data transformation","3114487 (OTU)","data item"
"MBSMPL0020-15-2736","3114487 (Extract)","DNA extract","dna sequencing","3114487 (Assay)","Assay"
"MBSMPL0020-15-2736","MBSMPL0020-15-2736","sample from organism","dna extraction","3114487 (Extract)","DNA extract"
"MBSMPL0020-15-2737","3114488 (Assay)","Assay","data transformation","3114488 (OTU)","data item"
"MBSMPL0020-15-2737","3114488 (Extract)","DNA extract","dna sequencing","3114488 (Assay)","Assay"
"MBSMPL0020-15-2737","MBSMPL0020-15-2737","sample from organism","dna extraction","3114488 (Extract)","DNA extract"
"MBSMPL0020-15-2738","3114489 (Assay)","Assay","data transformation","3114489 (OTU)","data item"
"MBSMPL0020-15-2738","3114489 (Extract)","DNA extract","dna sequencing","3114489 (Assay)","Assay"
"MBSMPL0020-15-2738","MBSMPL0020-15-2738","sample from organism","dna extraction","3114489 (Extract)","DNA extract"
"MBSMPL0020-15-2739","3114490 (Assay)","Assay","data transformation","3114490 (OTU)","data item"
"MBSMPL0020-15-2739","3114490 (Extract)","DNA extract","dna sequencing","3114490 (Assay)","Assay"
"MBSMPL0020-15-2739","MBSMPL0020-15-2739","sample from organism","dna extraction","3114490 (Extract)","DNA extract"
"MBSMPL0020-15-274","3100355 (Assay)","Assay","data transformation","3100355 (OTU)","data item"
"MBSMPL0020-15-274","3100355 (Extract)","DNA extract","dna sequencing","3100355 (Assay)","Assay"
"MBSMPL0020-15-274","MBSMPL0020-15-274","sample from organism","dna extraction","3100355 (Extract)","DNA extract"
"MBSMPL0020-15-2740","3114491 (Assay)","Assay","data transformation","3114491 (OTU)","data item"
"MBSMPL0020-15-2740","3114491 (Extract)","DNA extract","dna sequencing","3114491 (Assay)","Assay"
"MBSMPL0020-15-2740","MBSMPL0020-15-2740","sample from organism","dna extraction","3114491 (Extract)","DNA extract"
"MBSMPL0020-15-2741","3114520 (Assay)","Assay","data transformation","3114520 (OTU)","data item"
"MBSMPL0020-15-2741","3114520 (Extract)","DNA extract","dna sequencing","3114520 (Assay)","Assay"
"MBSMPL0020-15-2741","MBSMPL0020-15-2741","sample from organism","dna extraction","3114520 (Extract)","DNA extract"
"MBSMPL0020-15-2742","3114521 (Assay)","Assay","data transformation","3114521 (OTU)","data item"
"MBSMPL0020-15-2742","3114521 (Extract)","DNA extract","dna sequencing","3114521 (Assay)","Assay"
"MBSMPL0020-15-2742","MBSMPL0020-15-2742","sample from organism","dna extraction","3114521 (Extract)","DNA extract"
"MBSMPL0020-15-2743","3114522 (Assay)","Assay","data transformation","3114522 (OTU)","data item"
"MBSMPL0020-15-2743","3114522 (Extract)","DNA extract","dna sequencing","3114522 (Assay)","Assay"
"MBSMPL0020-15-2743","MBSMPL0020-15-2743","sample from organism","dna extraction","3114522 (Extract)","DNA extract"
"MBSMPL0020-15-2745","3114526 (Assay)","Assay","data transformation","3114526 (OTU)","data item"
"MBSMPL0020-15-2745","3114526 (Extract)","DNA extract","dna sequencing","3114526 (Assay)","Assay"
"MBSMPL0020-15-2745","MBSMPL0020-15-2745","sample from organism","dna extraction","3114526 (Extract)","DNA extract"
"MBSMPL0020-15-2747","3114533 (Assay)","Assay","data transformation","3114533 (OTU)","data item"
"MBSMPL0020-15-2747","3114533 (Extract)","DNA extract","dna sequencing","3114533 (Assay)","Assay"
"MBSMPL0020-15-2747","MBSMPL0020-15-2747","sample from organism","dna extraction","3114533 (Extract)","DNA extract"
"MBSMPL0020-15-2748","3114541 (Assay)","Assay","data transformation","3114541 (OTU)","data item"
"MBSMPL0020-15-2748","3114541 (Extract)","DNA extract","dna sequencing","3114541 (Assay)","Assay"
"MBSMPL0020-15-2748","MBSMPL0020-15-2748","sample from organism","dna extraction","3114541 (Extract)","DNA extract"
"MBSMPL0020-15-2749","3114542 (Assay)","Assay","data transformation","3114542 (OTU)","data item"
"MBSMPL0020-15-2749","3114542 (Extract)","DNA extract","dna sequencing","3114542 (Assay)","Assay"
"MBSMPL0020-15-2749","MBSMPL0020-15-2749","sample from organism","dna extraction","3114542 (Extract)","DNA extract"
"MBSMPL0020-15-275","3100357 (Assay)","Assay","data transformation","3100357 (OTU)","data item"
"MBSMPL0020-15-275","3100357 (Extract)","DNA extract","dna sequencing","3100357 (Assay)","Assay"
"MBSMPL0020-15-275","MBSMPL0020-15-275","sample from organism","dna extraction","3100357 (Extract)","DNA extract"
"MBSMPL0020-15-2750","3114545 (Assay)","Assay","data transformation","3114545 (OTU)","data item"
"MBSMPL0020-15-2750","3114545 (Extract)","DNA extract","dna sequencing","3114545 (Assay)","Assay"
"MBSMPL0020-15-2750","MBSMPL0020-15-2750","sample from organism","dna extraction","3114545 (Extract)","DNA extract"
"MBSMPL0020-15-2751","3114546 (Assay)","Assay","data transformation","3114546 (OTU)","data item"
"MBSMPL0020-15-2751","3114546 (Extract)","DNA extract","dna sequencing","3114546 (Assay)","Assay"
"MBSMPL0020-15-2751","MBSMPL0020-15-2751","sample from organism","dna extraction","3114546 (Extract)","DNA extract"
"MBSMPL0020-15-2752","3114547 (Assay)","Assay","data transformation","3114547 (OTU)","data item"
"MBSMPL0020-15-2752","3114547 (Extract)","DNA extract","dna sequencing","3114547 (Assay)","Assay"
"MBSMPL0020-15-2752","MBSMPL0020-15-2752","sample from organism","dna extraction","3114547 (Extract)","DNA extract"
"MBSMPL0020-15-2753","3114574 (Assay)","Assay","data transformation","3114574 (OTU)","data item"
"MBSMPL0020-15-2753","3114574 (Extract)","DNA extract","dna sequencing","3114574 (Assay)","Assay"
"MBSMPL0020-15-2753","MBSMPL0020-15-2753","sample from organism","dna extraction","3114574 (Extract)","DNA extract"
"MBSMPL0020-15-2754","3114575 (Assay)","Assay","data transformation","3114575 (OTU)","data item"
"MBSMPL0020-15-2754","3114575 (Extract)","DNA extract","dna sequencing","3114575 (Assay)","Assay"
"MBSMPL0020-15-2754","MBSMPL0020-15-2754","sample from organism","dna extraction","3114575 (Extract)","DNA extract"
"MBSMPL0020-15-2755","3114576 (Assay)","Assay","data transformation","3114576 (OTU)","data item"
"MBSMPL0020-15-2755","3114576 (Extract)","DNA extract","dna sequencing","3114576 (Assay)","Assay"
"MBSMPL0020-15-2755","MBSMPL0020-15-2755","sample from organism","dna extraction","3114576 (Extract)","DNA extract"
"MBSMPL0020-15-2756","3114577 (Assay)","Assay","data transformation","3114577 (OTU)","data item"
"MBSMPL0020-15-2756","3114577 (Extract)","DNA extract","dna sequencing","3114577 (Assay)","Assay"
"MBSMPL0020-15-2756","MBSMPL0020-15-2756","sample from organism","dna extraction","3114577 (Extract)","DNA extract"
"MBSMPL0020-15-2757","3114578 (Assay)","Assay","data transformation","3114578 (OTU)","data item"
"MBSMPL0020-15-2757","3114578 (Extract)","DNA extract","dna sequencing","3114578 (Assay)","Assay"
"MBSMPL0020-15-2757","MBSMPL0020-15-2757","sample from organism","dna extraction","3114578 (Extract)","DNA extract"
"MBSMPL0020-15-2758","3114579 (Assay)","Assay","data transformation","3114579 (OTU)","data item"
"MBSMPL0020-15-2758","3114579 (Extract)","DNA extract","dna sequencing","3114579 (Assay)","Assay"
"MBSMPL0020-15-2758","MBSMPL0020-15-2758","sample from organism","dna extraction","3114579 (Extract)","DNA extract"
"MBSMPL0020-15-2759","3114596 (Assay)","Assay","data transformation","3114596 (OTU)","data item"
"MBSMPL0020-15-2759","3114596 (Extract)","DNA extract","dna sequencing","3114596 (Assay)","Assay"
"MBSMPL0020-15-2759","MBSMPL0020-15-2759","sample from organism","dna extraction","3114596 (Extract)","DNA extract"
"MBSMPL0020-15-276","3100358 (Assay)","Assay","data transformation","3100358 (OTU)","data item"
"MBSMPL0020-15-276","3100358 (Extract)","DNA extract","dna sequencing","3100358 (Assay)","Assay"
"MBSMPL0020-15-276","MBSMPL0020-15-276","sample from organism","dna extraction","3100358 (Extract)","DNA extract"
"MBSMPL0020-15-2760","3114598 (Assay)","Assay","data transformation","3114598 (OTU)","data item"
"MBSMPL0020-15-2760","3114598 (Extract)","DNA extract","dna sequencing","3114598 (Assay)","Assay"
"MBSMPL0020-15-2760","MBSMPL0020-15-2760","sample from organism","dna extraction","3114598 (Extract)","DNA extract"
"MBSMPL0020-15-2761","3114599 (Assay)","Assay","data transformation","3114599 (OTU)","data item"
"MBSMPL0020-15-2761","3114599 (Extract)","DNA extract","dna sequencing","3114599 (Assay)","Assay"
"MBSMPL0020-15-2761","MBSMPL0020-15-2761","sample from organism","dna extraction","3114599 (Extract)","DNA extract"
"MBSMPL0020-15-2762","3114600 (Assay)","Assay","data transformation","3114600 (OTU)","data item"
"MBSMPL0020-15-2762","3114600 (Extract)","DNA extract","dna sequencing","3114600 (Assay)","Assay"
"MBSMPL0020-15-2762","MBSMPL0020-15-2762","sample from organism","dna extraction","3114600 (Extract)","DNA extract"
"MBSMPL0020-15-2763","3114601 (Assay)","Assay","data transformation","3114601 (OTU)","data item"
"MBSMPL0020-15-2763","3114601 (Extract)","DNA extract","dna sequencing","3114601 (Assay)","Assay"
"MBSMPL0020-15-2763","MBSMPL0020-15-2763","sample from organism","dna extraction","3114601 (Extract)","DNA extract"
"MBSMPL0020-15-2764","3114602 (Assay)","Assay","data transformation","3114602 (OTU)","data item"
"MBSMPL0020-15-2764","3114602 (Extract)","DNA extract","dna sequencing","3114602 (Assay)","Assay"
"MBSMPL0020-15-2764","MBSMPL0020-15-2764","sample from organism","dna extraction","3114602 (Extract)","DNA extract"
"MBSMPL0020-15-2765","3114603 (Assay)","Assay","data transformation","3114603 (OTU)","data item"
"MBSMPL0020-15-2765","3114603 (Extract)","DNA extract","dna sequencing","3114603 (Assay)","Assay"
"MBSMPL0020-15-2765","MBSMPL0020-15-2765","sample from organism","dna extraction","3114603 (Extract)","DNA extract"
"MBSMPL0020-15-2766","3114604 (Assay)","Assay","data transformation","3114604 (OTU)","data item"
"MBSMPL0020-15-2766","3114604 (Extract)","DNA extract","dna sequencing","3114604 (Assay)","Assay"
"MBSMPL0020-15-2766","MBSMPL0020-15-2766","sample from organism","dna extraction","3114604 (Extract)","DNA extract"
"MBSMPL0020-15-2767","3114646 (Assay)","Assay","data transformation","3114646 (OTU)","data item"
"MBSMPL0020-15-2767","3114646 (Extract)","DNA extract","dna sequencing","3114646 (Assay)","Assay"
"MBSMPL0020-15-2767","MBSMPL0020-15-2767","sample from organism","dna extraction","3114646 (Extract)","DNA extract"
"MBSMPL0020-15-2768","3114659 (Assay)","Assay","data transformation","3114659 (OTU)","data item"
"MBSMPL0020-15-2768","3114659 (Extract)","DNA extract","dna sequencing","3114659 (Assay)","Assay"
"MBSMPL0020-15-2768","MBSMPL0020-15-2768","sample from organism","dna extraction","3114659 (Extract)","DNA extract"
"MBSMPL0020-15-2769","3114660 (Assay)","Assay","data transformation","3114660 (OTU)","data item"
"MBSMPL0020-15-2769","3114660 (Extract)","DNA extract","dna sequencing","3114660 (Assay)","Assay"
"MBSMPL0020-15-2769","MBSMPL0020-15-2769","sample from organism","dna extraction","3114660 (Extract)","DNA extract"
"MBSMPL0020-15-277","3100359 (Assay)","Assay","data transformation","3100359 (OTU)","data item"
"MBSMPL0020-15-277","3100359 (Extract)","DNA extract","dna sequencing","3100359 (Assay)","Assay"
"MBSMPL0020-15-277","MBSMPL0020-15-277","sample from organism","dna extraction","3100359 (Extract)","DNA extract"
"MBSMPL0020-15-2770","3114661 (Assay)","Assay","data transformation","3114661 (OTU)","data item"
"MBSMPL0020-15-2770","3114661 (Extract)","DNA extract","dna sequencing","3114661 (Assay)","Assay"
"MBSMPL0020-15-2770","MBSMPL0020-15-2770","sample from organism","dna extraction","3114661 (Extract)","DNA extract"
"MBSMPL0020-15-2771","3114662 (Assay)","Assay","data transformation","3114662 (OTU)","data item"
"MBSMPL0020-15-2771","3114662 (Extract)","DNA extract","dna sequencing","3114662 (Assay)","Assay"
"MBSMPL0020-15-2771","MBSMPL0020-15-2771","sample from organism","dna extraction","3114662 (Extract)","DNA extract"
"MBSMPL0020-15-2772","3114663 (Assay)","Assay","data transformation","3114663 (OTU)","data item"
"MBSMPL0020-15-2772","3114663 (Extract)","DNA extract","dna sequencing","3114663 (Assay)","Assay"
"MBSMPL0020-15-2772","MBSMPL0020-15-2772","sample from organism","dna extraction","3114663 (Extract)","DNA extract"
"MBSMPL0020-15-2773","3114664 (Assay)","Assay","data transformation","3114664 (OTU)","data item"
"MBSMPL0020-15-2773","3114664 (Extract)","DNA extract","dna sequencing","3114664 (Assay)","Assay"
"MBSMPL0020-15-2773","MBSMPL0020-15-2773","sample from organism","dna extraction","3114664 (Extract)","DNA extract"
"MBSMPL0020-15-2774","3114689 (Assay)","Assay","data transformation","3114689 (OTU)","data item"
"MBSMPL0020-15-2774","3114689 (Extract)","DNA extract","dna sequencing","3114689 (Assay)","Assay"
"MBSMPL0020-15-2774","MBSMPL0020-15-2774","sample from organism","dna extraction","3114689 (Extract)","DNA extract"
"MBSMPL0020-15-2775","3114709 (Assay)","Assay","data transformation","3114709 (OTU)","data item"
"MBSMPL0020-15-2775","3114709 (Extract)","DNA extract","dna sequencing","3114709 (Assay)","Assay"
"MBSMPL0020-15-2775","MBSMPL0020-15-2775","sample from organism","dna extraction","3114709 (Extract)","DNA extract"
"MBSMPL0020-15-2776","3114710 (Assay)","Assay","data transformation","3114710 (OTU)","data item"
"MBSMPL0020-15-2776","3114710 (Extract)","DNA extract","dna sequencing","3114710 (Assay)","Assay"
"MBSMPL0020-15-2776","MBSMPL0020-15-2776","sample from organism","dna extraction","3114710 (Extract)","DNA extract"
"MBSMPL0020-15-2777","3114711 (Assay)","Assay","data transformation","3114711 (OTU)","data item"
"MBSMPL0020-15-2777","3114711 (Extract)","DNA extract","dna sequencing","3114711 (Assay)","Assay"
