fips,65yrs,minority,black,hispanic,population,perc_65yrs,perc_minority,perc_black,perc_hispanic,poverty,perc_poverty,income,risk_flu,perc_rural_pop,perc_urban_pop,case0,case1,case2,case3,case4,case5,case6,case7,case8,case9,case10,case11,case12,case13,case14,case15,case16,case17,case18,case19,case20,case21,case22,case23,case24,case25,case26,case27,case28,case29,case30,case31,case32,case33,case34,case35,death0,death1,death2,death3,death4,death5,death6,death7,death8,death9,death10,death11,death12,death13,death14,death15,death16,death17,death18,death19,death20,death21,death22,death23,death24,death25,death26,death27,death28,death29,death30,death31,death32,death33,death34,death35,total_case,total_death
30045,551,47,2,39,2007,0.274539,0.023418,0.000997,0.019431999999999998,260,13.3,50197,-0.9233100000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,6.0,13.0,12.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0
30047,6899,10003,163,1459,30458,0.22650900000000002,0.328419,0.005352,0.047902,5442,18.2,44833,-0.62017,83.4,16.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,29.0,52.0,36.0,29.0,14.0,8.0,5.0,10.0,20.0,10.0,19.0,25.0,16.0,42.0,91.0,70.0,93.0,113.0,82.0,114.0,143.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,1155,14
30049,13471,4324,333,2383,69432,0.194017,0.062277,0.004796,0.034321,7061,10.5,63860,-0.35407,28.9,71.1,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,6.0,14.0,32.0,24.0,28.0,27.0,20.0,15.0,5.0,11.0,1.0,14.0,52.0,88.0,83.0,128.0,237.0,271.0,273.0,381.0,530.0,473.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,3397,18
30051,516,85,12,19,2337,0.220796,0.036371,0.005135,0.00813,443,19.0,42742,-0.92774,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,1.0,2.0,2.0,5.0,3.0,0.0,6.0,6.0,3.0,22.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97,1
30053,5902,1031,89,668,19980,0.29539499999999996,0.051601999999999995,0.004454,0.033433,3964,20.3,40602,-0.56133,79.8,20.2,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,31.0,9.0,16.0,7.0,2.0,2.0,9.0,3.0,11.0,2.0,5.0,28.0,43.0,62.0,36.0,44.0,62.0,154.0,121.0,67.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,824,9
30055,451,77,12,30,1664,0.271034,0.046274,0.0072120000000000005,0.018029,235,14.2,43650,-0.8862200000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,6.0,3.0,1.0,4.0,0.0,8.0,4.0,14.0,16.0,4.0,6.0,6.0,10.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,0
30057,2540,312,35,375,8600,0.295349,0.036279,0.004070000000000001,0.043605,801,9.2,53031,-0.68216,100.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,15.0,14.0,16.0,13.0,0.0,6.0,2.0,3.0,1.0,1.0,3.0,16.0,7.0,8.0,26.0,39.0,53.0,60.0,77.0,20.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,440,3
30059,589,59,10,34,1862,0.316327,0.031686,0.005371,0.01826,285,15.9,44572,-0.90525,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,1.0,9.0,6.0,9.0,16.0,19.0,12.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,110,7
30061,1300,262,24,138,4397,0.295656,0.059586,0.005458,0.031385,601,14.0,43458,-0.81589,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,1.0,1.0,9.0,16.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90,0
30063,19337,9881,603,4094,119600,0.161681,0.082617,0.0050420000000000005,0.034231,14719,12.7,56207,-0.41744,22.3,77.7,18.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,18.0,40.0,17.0,37.0,44.0,52.0,72.0,50.0,22.0,31.0,12.0,29.0,99.0,168.0,145.0,437.0,228.0,408.0,424.0,492.0,443.0,790.0,534.0,521.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,9.0,4.0,5.0,6.0,2.0,5237,45
30065,1281,341,36,172,4633,0.276495,0.073602,0.00777,0.037125,691,15.0,43371,-0.78582,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,9.0,4.0,9.0,3.0,2.0,2.0,24.0,29.0,33.0,25.0,26.0,19.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,238,6
30067,3940,712,67,549,16606,0.23726399999999997,0.042876,0.004035,0.03306,1744,10.5,61044,-0.6011,47.7,52.3,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,14.0,10.0,7.0,8.0,8.0,1.0,0.0,4.0,9.0,10.0,12.0,15.0,29.0,27.0,51.0,51.0,53.0,93.0,114.0,100.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,719,3
30069,125,17,0,11,487,0.25667399999999996,0.034908,0.0,0.022587,83,16.2,41009,-1.0149700000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,1
30071,916,578,10,149,3954,0.23166399999999998,0.146181,0.002529,0.037683,608,15.2,44730,-0.75712,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,63.0,16.0,3.0,4.0,0.0,3.0,4.0,2.0,6.0,13.0,17.0,31.0,22.0,10.0,25.0,26.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,334,7
30073,1216,1086,21,129,5911,0.20571799999999998,0.183725,0.003553,0.021824,1028,17.8,42890,-0.67985,58.1,41.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,4.0,7.0,35.0,48.0,22.0,13.0,46.0,6.0,31.0,49.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,337,3
30075,466,87,2,39,1682,0.27705100000000005,0.051724,0.001189,0.023187,205,12.2,47378,-0.8931399999999999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,16.0,9.0,13.0,7.0,11.0,9.0,0.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90,5
30077,1464,621,86,200,6890,0.212482,0.09013099999999999,0.012482,0.029027999999999998,950,18.1,48966,-0.6732,54.2,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,7.0,18.0,52.0,93.0,131.0,60.0,52.0,264.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,725,3
30079,361,68,4,51,1077,0.33519,0.063138,0.003714,0.047354,144,13.5,42754,-0.9288,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,3.0,3.0,1.0,3.0,9.0,20.0,15.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,115,2
30081,11628,1890,175,1608,43806,0.265443,0.043144999999999996,0.003995,0.036707,6628,15.5,50055,-0.51515,84.6,15.4,2.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0,4.0,11.0,9.0,8.0,1.0,21.0,10.0,3.0,7.0,15.0,6.0,2.0,11.0,14.0,24.0,64.0,88.0,96.0,123.0,125.0,114.0,486.0,256.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,1762,15
30083,1660,717,58,598,10803,0.153661,0.06637,0.005369,0.055354999999999994,950,8.7,67242,-0.75169,44.2,55.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,9.0,9.0,6.0,7.0,5.0,1.0,1.0,6.0,4.0,6.0,4.0,5.0,5.0,59.0,7.0,50.0,49.0,102.0,39.0,81.0,26.0,15.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,717,9
30085,1293,7190,49,456,11004,0.117503,0.653399,0.004453,0.041439,2763,25.4,40179,-0.7957,39.7,60.3,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,10.0,4.0,7.0,4.0,0.0,27.0,13.0,73.0,189.0,81.0,202.0,143.0,135.0,83.0,105.0,35.0,61.0,59.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,11.0,1.0,5.0,3.0,1.0,2.0,1271,42
30087,1472,3953,39,481,8937,0.164709,0.44231800000000004,0.004364,0.053821,1523,17.0,57674,-0.67223,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,2.0,4.0,3.0,3.0,11.0,38.0,63.0,98.0,106.0,89.0,131.0,74.0,36.0,30.0,25.0,20.0,110.0,42.0,0.0,24.0,20.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,906,25
30089,3919,936,39,404,12113,0.32353699999999996,0.07727200000000001,0.00322,0.033353,1871,16.0,39861,-0.79188,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,17.0,3.0,10.0,1.0,2.0,2.0,10.0,18.0,8.0,7.0,19.0,10.0,39.0,39.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,286,3
30091,770,232,20,138,3309,0.232699,0.070112,0.006044,0.041704000000000005,366,10.9,51690,-0.76188,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,10.0,13.0,21.0,20.0,49.0,68.0,34.0,38.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,307,3
30093,6808,2187,244,1629,34915,0.19498800000000002,0.062638,0.006987999999999999,0.046656,5697,16.7,47302,-0.43383,11.4,88.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,6.0,5.0,29.0,21.0,18.0,7.0,1.0,16.0,31.0,51.0,46.0,35.0,56.0,66.0,122.0,77.0,174.0,339.0,553.0,406.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,6.0,1.0,11.0,2436,31
30095,2268,400,29,412,9642,0.235221,0.041485,0.003008,0.042730000000000004,766,8.1,66226,-0.71624,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,8.0,2.0,3.0,4.0,7.0,4.0,18.0,21.0,26.0,25.0,60.0,30.0,47.0,53.0,67.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,460,7
30097,1025,178,15,109,3737,0.27428400000000003,0.047632,0.004014,0.029168,364,10.0,52747,-0.78932,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,4.0,22.0,2.0,1.0,6.0,8.0,3.0,4.0,13.0,26.0,39.0,41.0,36.0,36.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,277,5
30099,1427,340,19,102,6147,0.232146,0.055312,0.003091,0.016593,941,15.8,48368,-0.83734,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,16.0,16.0,18.0,13.0,7.0,19.0,21.0,28.0,26.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,249,3
30101,921,488,46,209,4736,0.194468,0.10304100000000001,0.009713,0.04413,640,15.1,46326,-0.67706,43.0,57.0,12.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,10.0,7.0,6.0,6.0,47.0,53.0,122.0,9.0,29.0,132.0,98.0,23.0,9.0,32.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,630,8
30103,201,45,0,29,696,0.28879299999999997,0.06465499999999999,0.0,0.041667,77,11.4,50774,-0.9519799999999999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,6.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1
30105,1756,1001,37,209,7396,0.23742600000000003,0.13534300000000002,0.0050030000000000005,0.028258999999999996,1007,13.7,48390,-0.86697,55.2,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,3.0,16.0,6.0,4.0,11.0,0.0,7.0,25.0,24.0,44.0,97.0,72.0,61.0,65.0,42.0,37.0,35.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,599,7
30107,541,154,11,100,2126,0.25446799999999997,0.072437,0.005174,0.047037,411,19.0,38449,-0.8761399999999999,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,4.0,13.0,24.0,3.0,10.0,5.0,5.0,17.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,110,6
30109,250,33,4,36,969,0.257998,0.034056,0.004128,0.037152,121,12.0,49532,-0.9587100000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,9.0,12.0,6.0,4.0,4.0,3.0,10.0,16.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,90,3
30111,28085,15365,1228,9409,161300,0.174117,0.09525700000000001,0.007613,0.058332,17150,10.9,59975,-0.32763000000000003,16.7,83.3,38.0,19.0,13.0,7.0,5.0,0.0,3.0,3.0,3.0,13.0,4.0,12.0,29.0,96.0,190.0,247.0,161.0,205.0,213.0,226.0,286.0,239.0,227.0,218.0,340.0,324.0,446.0,642.0,732.0,864.0,1049.0,834.0,1130.0,1155.0,828.0,776.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,6.0,5.0,4.0,2.0,3.0,8.0,4.0,4.0,5.0,7.0,5.0,5.0,4.0,6.0,11.0,3.0,3.0,12.0,8.0,2.0,11761,122
31001,5916,1661,408,3450,31363,0.18863,0.05296,0.013009,0.110002,3558,11.8,55167,-0.46692,22.5,77.5,8.0,37.0,40.0,40.0,77.0,21.0,28.0,13.0,6.0,5.0,3.0,3.0,6.0,12.0,13.0,4.0,8.0,16.0,13.0,11.0,17.0,20.0,28.0,29.0,48.0,37.0,53.0,53.0,55.0,104.0,105.0,137.0,173.0,240.0,146.0,283.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,1903,25
31003,1515,134,23,215,6298,0.24055300000000002,0.021277,0.0036520000000000003,0.034138,788,12.6,55371,-0.90055,100.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,8.0,17.0,15.0,31.0,24.0,12.0,20.0,21.0,34.0,40.0,47.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,361,4
31005,99,13,0,20,463,0.213823,0.028078,0.0,0.043197,60,12.9,46862,-1.04731,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0
31007,179,18,10,43,745,0.24026799999999998,0.024161000000000002,0.013423,0.05771799999999999,91,12.5,53865,-1.04731,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0
