"Sample ID","Input","Input Type","Protocol Name","Output","Output Type"
"MBSMPL0020-6-548","ERS1215686 (Assay)","Assay","data transformation","ERS1215686 (OTU)","data item"
"MBSMPL0020-6-548","ERS1215686 (Extract)","DNA extract","dna sequencing","ERS1215686 (Assay)","Assay"
"MBSMPL0020-6-548","MBSMPL0020-6-548","sample from organism","dna extraction","ERS1215686 (Extract)","DNA extract"
"MBSMPL0020-6-549","ERS1215687 (Assay)","Assay","data transformation","ERS1215687 (OTU)","data item"
"MBSMPL0020-6-549","ERS1215687 (Extract)","DNA extract","dna sequencing","ERS1215687 (Assay)","Assay"
"MBSMPL0020-6-549","MBSMPL0020-6-549","sample from organism","dna extraction","ERS1215687 (Extract)","DNA extract"
"MBSMPL0020-6-55","ERS1212547 (Assay)","Assay","data transformation","ERS1212547 (OTU)","data item"
"MBSMPL0020-6-55","ERS1212547 (Extract)","DNA extract","dna sequencing","ERS1212547 (Assay)","Assay"
"MBSMPL0020-6-55","MBSMPL0020-6-55","sample from organism","dna extraction","ERS1212547 (Extract)","DNA extract"
"MBSMPL0020-6-550","ERS1212759 (Assay)","Assay","data transformation","ERS1212759 (OTU)","data item"
"MBSMPL0020-6-550","ERS1212759 (Extract)","DNA extract","dna sequencing","ERS1212759 (Assay)","Assay"
"MBSMPL0020-6-550","MBSMPL0020-6-550","sample from organism","dna extraction","ERS1212759 (Extract)","DNA extract"
"MBSMPL0020-6-551","ERS1212760 (Assay)","Assay","data transformation","ERS1212760 (OTU)","data item"
"MBSMPL0020-6-551","ERS1212760 (Extract)","DNA extract","dna sequencing","ERS1212760 (Assay)","Assay"
"MBSMPL0020-6-551","MBSMPL0020-6-551","sample from organism","dna extraction","ERS1212760 (Extract)","DNA extract"
"MBSMPL0020-6-552","ERS1212761 (Assay)","Assay","data transformation","ERS1212761 (OTU)","data item"
"MBSMPL0020-6-552","ERS1212761 (Extract)","DNA extract","dna sequencing","ERS1212761 (Assay)","Assay"
"MBSMPL0020-6-552","MBSMPL0020-6-552","sample from organism","dna extraction","ERS1212761 (Extract)","DNA extract"
"MBSMPL0020-6-553","ERS1215930 (Assay)","Assay","data transformation","ERS1215930 (OTU)","data item"
"MBSMPL0020-6-553","ERS1215930 (Extract)","DNA extract","dna sequencing","ERS1215930 (Assay)","Assay"
"MBSMPL0020-6-553","MBSMPL0020-6-553","sample from organism","dna extraction","ERS1215930 (Extract)","DNA extract"
"MBSMPL0020-6-554","ERS1212762 (Assay)","Assay","data transformation","ERS1212762 (OTU)","data item"
"MBSMPL0020-6-554","ERS1212762 (Extract)","DNA extract","dna sequencing","ERS1212762 (Assay)","Assay"
"MBSMPL0020-6-554","MBSMPL0020-6-554","sample from organism","dna extraction","ERS1212762 (Extract)","DNA extract"
"MBSMPL0020-6-555","ERS1212763 (Assay)","Assay","data transformation","ERS1212763 (OTU)","data item"
"MBSMPL0020-6-555","ERS1212763 (Extract)","DNA extract","dna sequencing","ERS1212763 (Assay)","Assay"
"MBSMPL0020-6-555","MBSMPL0020-6-555","sample from organism","dna extraction","ERS1212763 (Extract)","DNA extract"
"MBSMPL0020-6-556","ERS1215688 (Assay)","Assay","data transformation","ERS1215688 (OTU)","data item"
"MBSMPL0020-6-556","ERS1215688 (Extract)","DNA extract","dna sequencing","ERS1215688 (Assay)","Assay"
"MBSMPL0020-6-556","MBSMPL0020-6-556","sample from organism","dna extraction","ERS1215688 (Extract)","DNA extract"
"MBSMPL0020-6-557","ERS1216230 (Assay)","Assay","data transformation","ERS1216230 (OTU)","data item"
"MBSMPL0020-6-557","ERS1216230 (Extract)","DNA extract","dna sequencing","ERS1216230 (Assay)","Assay"
"MBSMPL0020-6-557","MBSMPL0020-6-557","sample from organism","dna extraction","ERS1216230 (Extract)","DNA extract"
"MBSMPL0020-6-558","ERS1215931 (Assay)","Assay","data transformation","ERS1215931 (OTU)","data item"
"MBSMPL0020-6-558","ERS1215931 (Extract)","DNA extract","dna sequencing","ERS1215931 (Assay)","Assay"
"MBSMPL0020-6-558","MBSMPL0020-6-558","sample from organism","dna extraction","ERS1215931 (Extract)","DNA extract"
"MBSMPL0020-6-559","ERS1216231 (Assay)","Assay","data transformation","ERS1216231 (OTU)","data item"
"MBSMPL0020-6-559","ERS1216231 (Extract)","DNA extract","dna sequencing","ERS1216231 (Assay)","Assay"
"MBSMPL0020-6-559","MBSMPL0020-6-559","sample from organism","dna extraction","ERS1216231 (Extract)","DNA extract"
"MBSMPL0020-6-56","ERS1212548 (Assay)","Assay","data transformation","ERS1212548 (OTU)","data item"
"MBSMPL0020-6-56","ERS1212548 (Extract)","DNA extract","dna sequencing","ERS1212548 (Assay)","Assay"
"MBSMPL0020-6-56","MBSMPL0020-6-56","sample from organism","dna extraction","ERS1212548 (Extract)","DNA extract"
"MBSMPL0020-6-560","ERS1213559 (Assay)","Assay","data transformation","ERS1213559 (OTU)","data item"
"MBSMPL0020-6-560","ERS1213559 (Extract)","DNA extract","dna sequencing","ERS1213559 (Assay)","Assay"
"MBSMPL0020-6-560","MBSMPL0020-6-560","sample from organism","dna extraction","ERS1213559 (Extract)","DNA extract"
"MBSMPL0020-6-561","ERS1213560 (Assay)","Assay","data transformation","ERS1213560 (OTU)","data item"
"MBSMPL0020-6-561","ERS1213560 (Extract)","DNA extract","dna sequencing","ERS1213560 (Assay)","Assay"
"MBSMPL0020-6-561","MBSMPL0020-6-561","sample from organism","dna extraction","ERS1213560 (Extract)","DNA extract"
"MBSMPL0020-6-562","ERS1213561 (Assay)","Assay","data transformation","ERS1213561 (OTU)","data item"
"MBSMPL0020-6-562","ERS1213561 (Extract)","DNA extract","dna sequencing","ERS1213561 (Assay)","Assay"
"MBSMPL0020-6-562","MBSMPL0020-6-562","sample from organism","dna extraction","ERS1213561 (Extract)","DNA extract"
"MBSMPL0020-6-563","ERS1215932 (Assay)","Assay","data transformation","ERS1215932 (OTU)","data item"
"MBSMPL0020-6-563","ERS1215932 (Extract)","DNA extract","dna sequencing","ERS1215932 (Assay)","Assay"
"MBSMPL0020-6-563","MBSMPL0020-6-563","sample from organism","dna extraction","ERS1215932 (Extract)","DNA extract"
"MBSMPL0020-6-564","ERS1215933 (Assay)","Assay","data transformation","ERS1215933 (OTU)","data item"
"MBSMPL0020-6-564","ERS1215933 (Extract)","DNA extract","dna sequencing","ERS1215933 (Assay)","Assay"
"MBSMPL0020-6-564","MBSMPL0020-6-564","sample from organism","dna extraction","ERS1215933 (Extract)","DNA extract"
"MBSMPL0020-6-565","ERS1215934 (Assay)","Assay","data transformation","ERS1215934 (OTU)","data item"
"MBSMPL0020-6-565","ERS1215934 (Extract)","DNA extract","dna sequencing","ERS1215934 (Assay)","Assay"
"MBSMPL0020-6-565","MBSMPL0020-6-565","sample from organism","dna extraction","ERS1215934 (Extract)","DNA extract"
"MBSMPL0020-6-566","ERS1215935 (Assay)","Assay","data transformation","ERS1215935 (OTU)","data item"
"MBSMPL0020-6-566","ERS1215935 (Extract)","DNA extract","dna sequencing","ERS1215935 (Assay)","Assay"
"MBSMPL0020-6-566","MBSMPL0020-6-566","sample from organism","dna extraction","ERS1215935 (Extract)","DNA extract"
"MBSMPL0020-6-567","ERS1215936 (Assay)","Assay","data transformation","ERS1215936 (OTU)","data item"
"MBSMPL0020-6-567","ERS1215936 (Extract)","DNA extract","dna sequencing","ERS1215936 (Assay)","Assay"
"MBSMPL0020-6-567","MBSMPL0020-6-567","sample from organism","dna extraction","ERS1215936 (Extract)","DNA extract"
"MBSMPL0020-6-568","ERS1215937 (Assay)","Assay","data transformation","ERS1215937 (OTU)","data item"
"MBSMPL0020-6-568","ERS1215937 (Extract)","DNA extract","dna sequencing","ERS1215937 (Assay)","Assay"
"MBSMPL0020-6-568","MBSMPL0020-6-568","sample from organism","dna extraction","ERS1215937 (Extract)","DNA extract"
"MBSMPL0020-6-569","ERS1215938 (Assay)","Assay","data transformation","ERS1215938 (OTU)","data item"
"MBSMPL0020-6-569","ERS1215938 (Extract)","DNA extract","dna sequencing","ERS1215938 (Assay)","Assay"
"MBSMPL0020-6-569","MBSMPL0020-6-569","sample from organism","dna extraction","ERS1215938 (Extract)","DNA extract"
"MBSMPL0020-6-57","ERS1212549 (Assay)","Assay","data transformation","ERS1212549 (OTU)","data item"
"MBSMPL0020-6-57","ERS1212549 (Extract)","DNA extract","dna sequencing","ERS1212549 (Assay)","Assay"
"MBSMPL0020-6-57","MBSMPL0020-6-57","sample from organism","dna extraction","ERS1212549 (Extract)","DNA extract"
"MBSMPL0020-6-570","ERS1215689 (Assay)","Assay","data transformation","ERS1215689 (OTU)","data item"
"MBSMPL0020-6-570","ERS1215689 (Extract)","DNA extract","dna sequencing","ERS1215689 (Assay)","Assay"
"MBSMPL0020-6-570","MBSMPL0020-6-570","sample from organism","dna extraction","ERS1215689 (Extract)","DNA extract"
"MBSMPL0020-6-571","ERS1215690 (Assay)","Assay","data transformation","ERS1215690 (OTU)","data item"
"MBSMPL0020-6-571","ERS1215690 (Extract)","DNA extract","dna sequencing","ERS1215690 (Assay)","Assay"
"MBSMPL0020-6-571","MBSMPL0020-6-571","sample from organism","dna extraction","ERS1215690 (Extract)","DNA extract"
"MBSMPL0020-6-572","ERS1215691 (Assay)","Assay","data transformation","ERS1215691 (OTU)","data item"
"MBSMPL0020-6-572","ERS1215691 (Extract)","DNA extract","dna sequencing","ERS1215691 (Assay)","Assay"
"MBSMPL0020-6-572","MBSMPL0020-6-572","sample from organism","dna extraction","ERS1215691 (Extract)","DNA extract"
"MBSMPL0020-6-573","ERS1215692 (Assay)","Assay","data transformation","ERS1215692 (OTU)","data item"
"MBSMPL0020-6-573","ERS1215692 (Extract)","DNA extract","dna sequencing","ERS1215692 (Assay)","Assay"
"MBSMPL0020-6-573","MBSMPL0020-6-573","sample from organism","dna extraction","ERS1215692 (Extract)","DNA extract"
"MBSMPL0020-6-574","ERS1212764 (Assay)","Assay","data transformation","ERS1212764 (OTU)","data item"
"MBSMPL0020-6-574","ERS1212764 (Extract)","DNA extract","dna sequencing","ERS1212764 (Assay)","Assay"
"MBSMPL0020-6-574","MBSMPL0020-6-574","sample from organism","dna extraction","ERS1212764 (Extract)","DNA extract"
"MBSMPL0020-6-575","ERS1212765 (Assay)","Assay","data transformation","ERS1212765 (OTU)","data item"
"MBSMPL0020-6-575","ERS1212765 (Extract)","DNA extract","dna sequencing","ERS1212765 (Assay)","Assay"
"MBSMPL0020-6-575","MBSMPL0020-6-575","sample from organism","dna extraction","ERS1212765 (Extract)","DNA extract"
"MBSMPL0020-6-576","ERS1212766 (Assay)","Assay","data transformation","ERS1212766 (OTU)","data item"
"MBSMPL0020-6-576","ERS1212766 (Extract)","DNA extract","dna sequencing","ERS1212766 (Assay)","Assay"
"MBSMPL0020-6-576","MBSMPL0020-6-576","sample from organism","dna extraction","ERS1212766 (Extract)","DNA extract"
"MBSMPL0020-6-577","ERS1212767 (Assay)","Assay","data transformation","ERS1212767 (OTU)","data item"
"MBSMPL0020-6-577","ERS1212767 (Extract)","DNA extract","dna sequencing","ERS1212767 (Assay)","Assay"
"MBSMPL0020-6-577","MBSMPL0020-6-577","sample from organism","dna extraction","ERS1212767 (Extract)","DNA extract"
"MBSMPL0020-6-578","ERS1212768 (Assay)","Assay","data transformation","ERS1212768 (OTU)","data item"
"MBSMPL0020-6-578","ERS1212768 (Extract)","DNA extract","dna sequencing","ERS1212768 (Assay)","Assay"
"MBSMPL0020-6-578","MBSMPL0020-6-578","sample from organism","dna extraction","ERS1212768 (Extract)","DNA extract"
"MBSMPL0020-6-579","ERS1215939 (Assay)","Assay","data transformation","ERS1215939 (OTU)","data item"
"MBSMPL0020-6-579","ERS1215939 (Extract)","DNA extract","dna sequencing","ERS1215939 (Assay)","Assay"
"MBSMPL0020-6-579","MBSMPL0020-6-579","sample from organism","dna extraction","ERS1215939 (Extract)","DNA extract"
"MBSMPL0020-6-58","ERS1212550 (Assay)","Assay","data transformation","ERS1212550 (OTU)","data item"
"MBSMPL0020-6-58","ERS1212550 (Extract)","DNA extract","dna sequencing","ERS1212550 (Assay)","Assay"
"MBSMPL0020-6-58","MBSMPL0020-6-58","sample from organism","dna extraction","ERS1212550 (Extract)","DNA extract"
"MBSMPL0020-6-580","ERS1216232 (Assay)","Assay","data transformation","ERS1216232 (OTU)","data item"
"MBSMPL0020-6-580","ERS1216232 (Extract)","DNA extract","dna sequencing","ERS1216232 (Assay)","Assay"
"MBSMPL0020-6-580","MBSMPL0020-6-580","sample from organism","dna extraction","ERS1216232 (Extract)","DNA extract"
"MBSMPL0020-6-581","ERS1216233 (Assay)","Assay","data transformation","ERS1216233 (OTU)","data item"
"MBSMPL0020-6-581","ERS1216233 (Extract)","DNA extract","dna sequencing","ERS1216233 (Assay)","Assay"
"MBSMPL0020-6-581","MBSMPL0020-6-581","sample from organism","dna extraction","ERS1216233 (Extract)","DNA extract"
"MBSMPL0020-6-582","ERS1215940 (Assay)","Assay","data transformation","ERS1215940 (OTU)","data item"
"MBSMPL0020-6-582","ERS1215940 (Extract)","DNA extract","dna sequencing","ERS1215940 (Assay)","Assay"
"MBSMPL0020-6-582","MBSMPL0020-6-582","sample from organism","dna extraction","ERS1215940 (Extract)","DNA extract"
"MBSMPL0020-6-583","ERS1216234 (Assay)","Assay","data transformation","ERS1216234 (OTU)","data item"
"MBSMPL0020-6-583","ERS1216234 (Extract)","DNA extract","dna sequencing","ERS1216234 (Assay)","Assay"
"MBSMPL0020-6-583","MBSMPL0020-6-583","sample from organism","dna extraction","ERS1216234 (Extract)","DNA extract"
"MBSMPL0020-6-584","ERS1215941 (Assay)","Assay","data transformation","ERS1215941 (OTU)","data item"
"MBSMPL0020-6-584","ERS1215941 (Extract)","DNA extract","dna sequencing","ERS1215941 (Assay)","Assay"
"MBSMPL0020-6-584","MBSMPL0020-6-584","sample from organism","dna extraction","ERS1215941 (Extract)","DNA extract"
"MBSMPL0020-6-585","ERS1216235 (Assay)","Assay","data transformation","ERS1216235 (OTU)","data item"
"MBSMPL0020-6-585","ERS1216235 (Extract)","DNA extract","dna sequencing","ERS1216235 (Assay)","Assay"
"MBSMPL0020-6-585","MBSMPL0020-6-585","sample from organism","dna extraction","ERS1216235 (Extract)","DNA extract"
"MBSMPL0020-6-586","ERS1215942 (Assay)","Assay","data transformation","ERS1215942 (OTU)","data item"
"MBSMPL0020-6-586","ERS1215942 (Extract)","DNA extract","dna sequencing","ERS1215942 (Assay)","Assay"
"MBSMPL0020-6-586","MBSMPL0020-6-586","sample from organism","dna extraction","ERS1215942 (Extract)","DNA extract"
"MBSMPL0020-6-587","ERS1213562 (Assay)","Assay","data transformation","ERS1213562 (OTU)","data item"
"MBSMPL0020-6-587","ERS1213562 (Extract)","DNA extract","dna sequencing","ERS1213562 (Assay)","Assay"
"MBSMPL0020-6-587","MBSMPL0020-6-587","sample from organism","dna extraction","ERS1213562 (Extract)","DNA extract"
"MBSMPL0020-6-588","ERS1213563 (Assay)","Assay","data transformation","ERS1213563 (OTU)","data item"
"MBSMPL0020-6-588","ERS1213563 (Extract)","DNA extract","dna sequencing","ERS1213563 (Assay)","Assay"
"MBSMPL0020-6-588","MBSMPL0020-6-588","sample from organism","dna extraction","ERS1213563 (Extract)","DNA extract"
"MBSMPL0020-6-589","ERS1215943 (Assay)","Assay","data transformation","ERS1215943 (OTU)","data item"
"MBSMPL0020-6-589","ERS1215943 (Extract)","DNA extract","dna sequencing","ERS1215943 (Assay)","Assay"
"MBSMPL0020-6-589","MBSMPL0020-6-589","sample from organism","dna extraction","ERS1215943 (Extract)","DNA extract"
"MBSMPL0020-6-59","ERS1216166 (Assay)","Assay","data transformation","ERS1216166 (OTU)","data item"
"MBSMPL0020-6-59","ERS1216166 (Extract)","DNA extract","dna sequencing","ERS1216166 (Assay)","Assay"
"MBSMPL0020-6-59","MBSMPL0020-6-59","sample from organism","dna extraction","ERS1216166 (Extract)","DNA extract"
"MBSMPL0020-6-590","ERS1215944 (Assay)","Assay","data transformation","ERS1215944 (OTU)","data item"
"MBSMPL0020-6-590","ERS1215944 (Extract)","DNA extract","dna sequencing","ERS1215944 (Assay)","Assay"
"MBSMPL0020-6-590","MBSMPL0020-6-590","sample from organism","dna extraction","ERS1215944 (Extract)","DNA extract"
"MBSMPL0020-6-591","ERS1215945 (Assay)","Assay","data transformation","ERS1215945 (OTU)","data item"
"MBSMPL0020-6-591","ERS1215945 (Extract)","DNA extract","dna sequencing","ERS1215945 (Assay)","Assay"
"MBSMPL0020-6-591","MBSMPL0020-6-591","sample from organism","dna extraction","ERS1215945 (Extract)","DNA extract"
"MBSMPL0020-6-592","ERS1215693 (Assay)","Assay","data transformation","ERS1215693 (OTU)","data item"
"MBSMPL0020-6-592","ERS1215693 (Extract)","DNA extract","dna sequencing","ERS1215693 (Assay)","Assay"
"MBSMPL0020-6-592","MBSMPL0020-6-592","sample from organism","dna extraction","ERS1215693 (Extract)","DNA extract"
"MBSMPL0020-6-593","ERS1215946 (Assay)","Assay","data transformation","ERS1215946 (OTU)","data item"
"MBSMPL0020-6-593","ERS1215946 (Extract)","DNA extract","dna sequencing","ERS1215946 (Assay)","Assay"
"MBSMPL0020-6-593","MBSMPL0020-6-593","sample from organism","dna extraction","ERS1215946 (Extract)","DNA extract"
"MBSMPL0020-6-594","ERS1215947 (Assay)","Assay","data transformation","ERS1215947 (OTU)","data item"
"MBSMPL0020-6-594","ERS1215947 (Extract)","DNA extract","dna sequencing","ERS1215947 (Assay)","Assay"
"MBSMPL0020-6-594","MBSMPL0020-6-594","sample from organism","dna extraction","ERS1215947 (Extract)","DNA extract"
"MBSMPL0020-6-595","ERS1215948 (Assay)","Assay","data transformation","ERS1215948 (OTU)","data item"
"MBSMPL0020-6-595","ERS1215948 (Extract)","DNA extract","dna sequencing","ERS1215948 (Assay)","Assay"
"MBSMPL0020-6-595","MBSMPL0020-6-595","sample from organism","dna extraction","ERS1215948 (Extract)","DNA extract"
"MBSMPL0020-6-596","ERS1215949 (Assay)","Assay","data transformation","ERS1215949 (OTU)","data item"
"MBSMPL0020-6-596","ERS1215949 (Extract)","DNA extract","dna sequencing","ERS1215949 (Assay)","Assay"
"MBSMPL0020-6-596","MBSMPL0020-6-596","sample from organism","dna extraction","ERS1215949 (Extract)","DNA extract"
"MBSMPL0020-6-597","ERS1215694 (Assay)","Assay","data transformation","ERS1215694 (OTU)","data item"
"MBSMPL0020-6-597","ERS1215694 (Extract)","DNA extract","dna sequencing","ERS1215694 (Assay)","Assay"
"MBSMPL0020-6-597","MBSMPL0020-6-597","sample from organism","dna extraction","ERS1215694 (Extract)","DNA extract"
"MBSMPL0020-6-598","ERS1215695 (Assay)","Assay","data transformation","ERS1215695 (OTU)","data item"
"MBSMPL0020-6-598","ERS1215695 (Extract)","DNA extract","dna sequencing","ERS1215695 (Assay)","Assay"
"MBSMPL0020-6-598","MBSMPL0020-6-598","sample from organism","dna extraction","ERS1215695 (Extract)","DNA extract"
"MBSMPL0020-6-599","ERS1215696 (Assay)","Assay","data transformation","ERS1215696 (OTU)","data item"
"MBSMPL0020-6-599","ERS1215696 (Extract)","DNA extract","dna sequencing","ERS1215696 (Assay)","Assay"
"MBSMPL0020-6-599","MBSMPL0020-6-599","sample from organism","dna extraction","ERS1215696 (Extract)","DNA extract"
"MBSMPL0020-6-6","ERS1212515 (Assay)","Assay","data transformation","ERS1212515 (OTU)","data item"
"MBSMPL0020-6-6","ERS1212515 (Extract)","DNA extract","dna sequencing","ERS1212515 (Assay)","Assay"
"MBSMPL0020-6-6","MBSMPL0020-6-6","sample from organism","dna extraction","ERS1212515 (Extract)","DNA extract"
"MBSMPL0020-6-60","ERS1216167 (Assay)","Assay","data transformation","ERS1216167 (OTU)","data item"
"MBSMPL0020-6-60","ERS1216167 (Extract)","DNA extract","dna sequencing","ERS1216167 (Assay)","Assay"
"MBSMPL0020-6-60","MBSMPL0020-6-60","sample from organism","dna extraction","ERS1216167 (Extract)","DNA extract"
"MBSMPL0020-6-600","ERS1212769 (Assay)","Assay","data transformation","ERS1212769 (OTU)","data item"
"MBSMPL0020-6-600","ERS1212769 (Extract)","DNA extract","dna sequencing","ERS1212769 (Assay)","Assay"
"MBSMPL0020-6-600","MBSMPL0020-6-600","sample from organism","dna extraction","ERS1212769 (Extract)","DNA extract"
